path,dataset,speaker,emotion
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-01-20.wav,RAVDESS,Actor_20,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-02-20.wav,RAVDESS,Actor_20,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-01-20.wav,RAVDESS,Actor_20,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-02-20.wav,RAVDESS,Actor_20,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-01-20.wav,RAVDESS,Actor_20,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-02-20.wav,RAVDESS,Actor_20,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-01-20.wav,RAVDESS,Actor_20,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-02-20.wav,RAVDESS,Actor_20,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-01-20.wav,RAVDESS,Actor_20,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-02-20.wav,RAVDESS,Actor_20,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-01-20.wav,RAVDESS,Actor_20,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-02-20.wav,RAVDESS,Actor_20,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-01-20.wav,RAVDESS,Actor_20,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-02-20.wav,RAVDESS,Actor_20,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,RAVDESS,Actor_20,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-02-20.wav,RAVDESS,Actor_20,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-01-20.wav,RAVDESS,Actor_20,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-02-20.wav,RAVDESS,Actor_20,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-01-20.wav,RAVDESS,Actor_20,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-02-20.wav,RAVDESS,Actor_20,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-01-20.wav,RAVDESS,Actor_20,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-02-20.wav,RAVDESS,Actor_20,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-01-20.wav,RAVDESS,Actor_20,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-02-20.wav,RAVDESS,Actor_20,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-01-20.wav,RAVDESS,Actor_20,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-02-20.wav,RAVDESS,Actor_20,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-01-20.wav,RAVDESS,Actor_20,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-02-20.wav,RAVDESS,Actor_20,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-01-20.wav,RAVDESS,Actor_20,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-02-20.wav,RAVDESS,Actor_20,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-01-20.wav,RAVDESS,Actor_20,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-02-20.wav,RAVDESS,Actor_20,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-01-01-20.wav,RAVDESS,Actor_20,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-01-02-20.wav,RAVDESS,Actor_20,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-02-01-20.wav,RAVDESS,Actor_20,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-02-02-20.wav,RAVDESS,Actor_20,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-01-01-20.wav,RAVDESS,Actor_20,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-01-02-20.wav,RAVDESS,Actor_20,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-02-01-20.wav,RAVDESS,Actor_20,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-02-02-20.wav,RAVDESS,Actor_20,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-01-01-20.wav,RAVDESS,Actor_20,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-01-02-20.wav,RAVDESS,Actor_20,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-02-01-20.wav,RAVDESS,Actor_20,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-02-02-20.wav,RAVDESS,Actor_20,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-01-01-20.wav,RAVDESS,Actor_20,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-01-02-20.wav,RAVDESS,Actor_20,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-02-01-20.wav,RAVDESS,Actor_20,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-02-02-20.wav,RAVDESS,Actor_20,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-01-01-20.wav,RAVDESS,Actor_20,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-01-02-20.wav,RAVDESS,Actor_20,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-02-01-20.wav,RAVDESS,Actor_20,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-02-02-20.wav,RAVDESS,Actor_20,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-01-01-20.wav,RAVDESS,Actor_20,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-01-02-20.wav,RAVDESS,Actor_20,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-02-01-20.wav,RAVDESS,Actor_20,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-02-02-20.wav,RAVDESS,Actor_20,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-01-01-21.wav,RAVDESS,Actor_21,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-01-02-21.wav,RAVDESS,Actor_21,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-02-01-21.wav,RAVDESS,Actor_21,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-02-02-21.wav,RAVDESS,Actor_21,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-01-01-21.wav,RAVDESS,Actor_21,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-01-02-21.wav,RAVDESS,Actor_21,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-02-01-21.wav,RAVDESS,Actor_21,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-02-02-21.wav,RAVDESS,Actor_21,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-01-01-21.wav,RAVDESS,Actor_21,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-01-02-21.wav,RAVDESS,Actor_21,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-02-01-21.wav,RAVDESS,Actor_21,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-02-02-21.wav,RAVDESS,Actor_21,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-01-01-21.wav,RAVDESS,Actor_21,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-01-02-21.wav,RAVDESS,Actor_21,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-02-01-21.wav,RAVDESS,Actor_21,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-02-02-21.wav,RAVDESS,Actor_21,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-01-01-21.wav,RAVDESS,Actor_21,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-01-02-21.wav,RAVDESS,Actor_21,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-02-01-21.wav,RAVDESS,Actor_21,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-02-02-21.wav,RAVDESS,Actor_21,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-01-01-21.wav,RAVDESS,Actor_21,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-01-02-21.wav,RAVDESS,Actor_21,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-02-01-21.wav,RAVDESS,Actor_21,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-02-02-21.wav,RAVDESS,Actor_21,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-01-01-21.wav,RAVDESS,Actor_21,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-01-02-21.wav,RAVDESS,Actor_21,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-02-01-21.wav,RAVDESS,Actor_21,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-02-02-21.wav,RAVDESS,Actor_21,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-01-01-21.wav,RAVDESS,Actor_21,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-01-02-21.wav,RAVDESS,Actor_21,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-01-21.wav,RAVDESS,Actor_21,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-02-21.wav,RAVDESS,Actor_21,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-01-21.wav,RAVDESS,Actor_21,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-02-21.wav,RAVDESS,Actor_21,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-01-21.wav,RAVDESS,Actor_21,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-02-21.wav,RAVDESS,Actor_21,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-01-21.wav,RAVDESS,Actor_21,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-02-21.wav,RAVDESS,Actor_21,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-01-21.wav,RAVDESS,Actor_21,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-02-21.wav,RAVDESS,Actor_21,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-01-21.wav,RAVDESS,Actor_21,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-02-21.wav,RAVDESS,Actor_21,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-01-21.wav,RAVDESS,Actor_21,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-02-21.wav,RAVDESS,Actor_21,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-01-21.wav,RAVDESS,Actor_21,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-02-21.wav,RAVDESS,Actor_21,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-01-21.wav,RAVDESS,Actor_21,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-02-21.wav,RAVDESS,Actor_21,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-01-21.wav,RAVDESS,Actor_21,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-02-21.wav,RAVDESS,Actor_21,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-01-21.wav,RAVDESS,Actor_21,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-02-21.wav,RAVDESS,Actor_21,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-01-21.wav,RAVDESS,Actor_21,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-02-21.wav,RAVDESS,Actor_21,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-01-21.wav,RAVDESS,Actor_21,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-02-21.wav,RAVDESS,Actor_21,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-01-21.wav,RAVDESS,Actor_21,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-02-21.wav,RAVDESS,Actor_21,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-01-21.wav,RAVDESS,Actor_21,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-02-21.wav,RAVDESS,Actor_21,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-01-01-22.wav,RAVDESS,Actor_22,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-01-02-22.wav,RAVDESS,Actor_22,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-02-01-22.wav,RAVDESS,Actor_22,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-02-02-22.wav,RAVDESS,Actor_22,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-01-01-22.wav,RAVDESS,Actor_22,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-01-02-22.wav,RAVDESS,Actor_22,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-02-01-22.wav,RAVDESS,Actor_22,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-02-02-22.wav,RAVDESS,Actor_22,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-01-01-22.wav,RAVDESS,Actor_22,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-01-02-22.wav,RAVDESS,Actor_22,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-01-22.wav,RAVDESS,Actor_22,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-02-22.wav,RAVDESS,Actor_22,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-01-22.wav,RAVDESS,Actor_22,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-02-22.wav,RAVDESS,Actor_22,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-01-22.wav,RAVDESS,Actor_22,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-02-22.wav,RAVDESS,Actor_22,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-01-22.wav,RAVDESS,Actor_22,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-02-22.wav,RAVDESS,Actor_22,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-01-22.wav,RAVDESS,Actor_22,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-02-22.wav,RAVDESS,Actor_22,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-01-22.wav,RAVDESS,Actor_22,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-02-22.wav,RAVDESS,Actor_22,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-01-22.wav,RAVDESS,Actor_22,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-02-22.wav,RAVDESS,Actor_22,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-01-22.wav,RAVDESS,Actor_22,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-02-22.wav,RAVDESS,Actor_22,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-01-22.wav,RAVDESS,Actor_22,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-02-22.wav,RAVDESS,Actor_22,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-01-22.wav,RAVDESS,Actor_22,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-02-22.wav,RAVDESS,Actor_22,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-01-22.wav,RAVDESS,Actor_22,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-02-22.wav,RAVDESS,Actor_22,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-01-22.wav,RAVDESS,Actor_22,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-02-22.wav,RAVDESS,Actor_22,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-01-22.wav,RAVDESS,Actor_22,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-02-22.wav,RAVDESS,Actor_22,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-01-01-22.wav,RAVDESS,Actor_22,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-01-02-22.wav,RAVDESS,Actor_22,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-02-01-22.wav,RAVDESS,Actor_22,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-02-02-22.wav,RAVDESS,Actor_22,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-01-01-22.wav,RAVDESS,Actor_22,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-01-02-22.wav,RAVDESS,Actor_22,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-02-01-22.wav,RAVDESS,Actor_22,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-02-02-22.wav,RAVDESS,Actor_22,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-01-01-22.wav,RAVDESS,Actor_22,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-01-02-22.wav,RAVDESS,Actor_22,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-02-01-22.wav,RAVDESS,Actor_22,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-02-02-22.wav,RAVDESS,Actor_22,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-01-01-22.wav,RAVDESS,Actor_22,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-01-02-22.wav,RAVDESS,Actor_22,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-02-01-22.wav,RAVDESS,Actor_22,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-02-02-22.wav,RAVDESS,Actor_22,disgust
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-01-01-22.wav,RAVDESS,Actor_22,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-01-02-22.wav,RAVDESS,Actor_22,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-02-01-22.wav,RAVDESS,Actor_22,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-02-02-22.wav,RAVDESS,Actor_22,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-01-01-22.wav,RAVDESS,Actor_22,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-01-02-22.wav,RAVDESS,Actor_22,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-02-01-22.wav,RAVDESS,Actor_22,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-02-02-22.wav,RAVDESS,Actor_22,surprised
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-01-23.wav,RAVDESS,Actor_23,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-02-23.wav,RAVDESS,Actor_23,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-01-23.wav,RAVDESS,Actor_23,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-02-23.wav,RAVDESS,Actor_23,neutral
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-01-23.wav,RAVDESS,Actor_23,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-02-23.wav,RAVDESS,Actor_23,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-01-23.wav,RAVDESS,Actor_23,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-02-23.wav,RAVDESS,Actor_23,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-01-01-23.wav,RAVDESS,Actor_23,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-01-02-23.wav,RAVDESS,Actor_23,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-02-01-23.wav,RAVDESS,Actor_23,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-02-02-23.wav,RAVDESS,Actor_23,calm
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-01-23.wav,RAVDESS,Actor_23,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-02-23.wav,RAVDESS,Actor_23,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-01-23.wav,RAVDESS,Actor_23,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-02-23.wav,RAVDESS,Actor_23,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-01-23.wav,RAVDESS,Actor_23,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-02-23.wav,RAVDESS,Actor_23,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-01-23.wav,RAVDESS,Actor_23,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-02-23.wav,RAVDESS,Actor_23,happy
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-01-23.wav,RAVDESS,Actor_23,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-02-23.wav,RAVDESS,Actor_23,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-01-23.wav,RAVDESS,Actor_23,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-02-23.wav,RAVDESS,Actor_23,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-01-23.wav,RAVDESS,Actor_23,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-02-23.wav,RAVDESS,Actor_23,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-02-01-23.wav,RAVDESS,Actor_23,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-02-02-23.wav,RAVDESS,Actor_23,sad
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-01-23.wav,RAVDESS,Actor_23,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-02-23.wav,RAVDESS,Actor_23,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-01-23.wav,RAVDESS,Actor_23,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-02-23.wav,RAVDESS,Actor_23,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-01-23.wav,RAVDESS,Actor_23,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-02-23.wav,RAVDESS,Actor_23,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-01-23.wav,RAVDESS,Actor_23,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-02-23.wav,RAVDESS,Actor_23,angry
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-01-23.wav,RAVDESS,Actor_23,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-02-23.wav,RAVDESS,Actor_23,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-01-23.wav,RAVDESS,Actor_23,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-02-23.wav,RAVDESS,Actor_23,fearful
data\RAVDESS\Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-01-23.wav,RAVDESS,Actor_23,fearful
